"enrollee_id","city","city_development_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","quality","na_count"
32774,"city_103",0.92,"Other","Yes","No","Graduate","STEM","13","5000-9999","Pvt Ltd","1",98,"Target.No",0,0
25757,"city_103",0.92,"Male","Yes","No","High School","Other",">20","1000-4999","Pvt Ltd","2",182,"Target.No",1,1
7049,"city_16",0.91,"Male","No","Part-Time","Graduate","STEM","7","50-99","Pvt Ltd","1",50,"Target.No",0,0
20145,"city_142",0.727,"Missing","Yes","Full-Time","Masters","STEM","7","50-99","Early Stage Startup","1",40,"Target.Yes",1,1
11773,"city_21",0.624,"Male","No","No","Primary School","Other","<1","Unknown","Other","never",56,"Target.Yes",3,3
32750,"city_160",0.92,"Male","Yes","No","Graduate","STEM","16","10-49","Pvt Ltd",">4",134,"Target.No",0,0
28325,"city_84",0.698,"Male","Yes","No","Graduate","STEM","13","50-99","Pvt Ltd","1",96,"Target.No",0,0
18525,"city_90",0.698,"Male","Yes","Full-Time","Graduate","Other","9","Unknown","Other",">4",155,"Target.Yes",4,4
3241,"city_61",0.913,"Male","Yes","No","Graduate","STEM","5","<10","Early Stage Startup","never",15,"Target.No",0,0
2561,"city_104",0.924,"Female","Yes","No","Masters","STEM","7","<10","Funded Startup","3",75,"Target.No",0,0
29409,"city_160",0.92,"Missing","Yes","No","High School","Other",">20","100-500","Other","1",8,"Target.No",3,3
24229,"city_114",0.926,"Male","Yes","Full-Time","Masters","STEM","11","1000-4999","Public Sector","1",13,"Target.No",0,0
24232,"city_50",0.896,"Male","No","Full-Time","Graduate","STEM","4","Unknown","Other","never",36,"Target.Yes",2,2
9891,"city_114",0.926,"Male","Yes","No","Masters","STEM",">20","Unknown","Other","2",128,"Target.No",2,2
18190,"city_162",0.767,"Missing","No","Full-Time","High School","Other","4","<10","Early Stage Startup","1",43,"Target.No",2,2
18042,"city_103",0.92,"Male","Yes","No","Graduate","Other","5","1000-4999","Pvt Ltd","2",18,"Target.No",0,0
26920,"city_114",0.926,"Male","No","No","Masters","STEM","4","<10","Pvt Ltd","2",21,"Target.No",0,0
17852,"city_100",0.887,"Male","Yes","No","High School","Other","12","50-99","Pvt Ltd","4",128,"Target.Yes",1,1
4055,"city_103",0.92,"Male","Yes","No","Graduate","STEM","4","100-500","Pvt Ltd","1",86,"Target.No",0,0
14524,"city_114",0.926,"Missing","Yes","No","Graduate","STEM","6","10-49","Other","1",3,"Target.No",3,3
9369,"city_100",0.887,"Male","No","Full-Time","Graduate","STEM","9","Unknown","Other","1",44,"Target.No",2,2
11771,"city_21",0.624,"Male","Yes","Full-Time","Masters","STEM","7","10000+","Pvt Ltd","3",87,"Target.Yes",0,0
313,"city_103",0.92,"Male","Yes","No","Graduate","STEM","14","10-49","Pvt Ltd","2",4,"Target.No",0,0
17798,"city_23",0.899,"Male","Yes","Part-Time","Graduate","STEM","16","10000+","Pvt Ltd","1",82,"Target.No",0,0
7086,"city_16",0.91,"Male","No","No","Graduate","Other","9","Unknown","Other","never",21,"Target.Yes",4,4
19588,"city_21",0.624,"Male","Yes","No","Masters","STEM","13","10000+","Pvt Ltd","1",107,"Target.Yes",0,0
9042,"city_26",0.698,"Male","Yes","No","Masters","STEM","11","<10","Pvt Ltd","2",29,"Target.Yes",0,0
12035,"city_158",0.766,"Male","Yes","No","Masters","STEM","10","100-500","Pvt Ltd","1",64,"Target.No",0,0
23922,"city_36",0.893,"Missing","Yes","No","Phd","Other",">20","10000+","Pvt Ltd",">4",11,"Target.No",1,1
7648,"city_103",0.92,"Male","Yes","No","Graduate","STEM","12","Unknown","Other","3",222,"Target.Yes",3,2
15421,"city_21",0.624,"Male","Yes","No","Masters","STEM","8","100-500","Pvt Ltd",">4",36,"Target.Yes",0,0
27431,"city_128",0.527,"Male","No","Full-Time","High School","Other","<1","100-500","NGO","2",57,"Target.Yes",1,1
21363,"city_28",0.939,"Male","Yes","No","Graduate","STEM","16","<10","Pvt Ltd",">4",226,"Target.No",1,0
30691,"city_160",0.92,"Male","Yes","No","Graduate","Other","16","5000-9999","Pvt Ltd","never",194,"Target.No",1,0
12795,"city_114",0.926,"Male","No","Full-Time","High School","Other","5","50-99","Pvt Ltd","2",43,"Target.No",1,1
15839,"city_16",0.91,"Male","Yes","No","Graduate","STEM","6","10-49","Pvt Ltd","3",42,"Target.No",0,0
25858,"city_101",0.558,"Male","Yes","Part-Time","Masters","STEM","12","Unknown","Other","4",35,"Target.Yes",2,2
19930,"city_50",0.896,"Missing","Yes","No","High School","Other","6","<10","Funded Startup","2",8,"Target.No",2,2
3206,"city_103",0.92,"Male","Yes","No","Graduate","STEM","15","1000-4999","Pvt Ltd","2",23,"Target.No",0,0
12588,"city_11",0.55,"Male","No","Full-Time","Graduate","STEM","3","Unknown","Other","never",72,"Target.Yes",2,2
8035,"city_93",0.865,"Male","Yes","No","High School","Other","5","50-99","Public Sector","3",50,"Target.No",2,2
6705,"city_21",0.624,"Missing","No","No","Primary School","Other","3","Unknown","Other","never",14,"Target.No",4,4
12506,"city_136",0.897,"Male","No","No","Masters","Other","18","50-99","NGO","1",31,"Target.No",0,0
13943,"city_16",0.91,"Male","No","No","Masters","Other","7","100-500","NGO","1",14,"Target.No",0,0
2865,"city_16",0.91,"Male","Yes","No","Masters","STEM","16","10-49","Pvt Ltd","1",144,"Target.No",0,0
9815,"city_103",0.92,"Male","Yes","No","Graduate","STEM","19","100-500","Funded Startup","4",14,"Target.Yes",0,0
20305,"city_103",0.92,"Male","No","No","High School","Other","3","Unknown","Other","never",29,"Target.No",3,3
28875,"city_160",0.92,"Missing","No","Full-Time","Graduate","STEM","2","Unknown","Other","1",13,"Target.Yes",3,3
28828,"city_136",0.897,"Male","Yes","No","Masters","STEM","11","<10","Pvt Ltd","3",56,"Target.No",0,0
21760,"city_36",0.893,"Male","Yes","Part-Time","Graduate","STEM","6","<10","Pvt Ltd","1",19,"Target.No",0,0
16248,"city_103",0.92,"Male","Yes","No","Primary School","Other","8","50-99","Other","never",66,"Target.No",2,2
11732,"city_28",0.939,"Male","Yes","No","Phd","STEM","11","<10","Pvt Ltd","1",133,"Target.No",0,0
16739,"city_16",0.91,"Male","Yes","No","Masters","STEM","14","50-99","Early Stage Startup","4",19,"Target.Yes",0,0
444,"city_160",0.92,"Male","Yes","No","Graduate","STEM","12","100-500","Pvt Ltd","1",30,"Target.No",0,0
33031,"city_114",0.926,"Male","No","Full-Time","High School","Other","5","Unknown","Other","1",61,"Target.No",3,3
18806,"city_136",0.897,"Missing","Yes","No","Masters","STEM","5","50-99","Pvt Ltd","1",150,"Target.No",2,2
29861,"city_142",0.727,"Male","Yes","No","Graduate","STEM","9","Unknown","Other","2",55,"Target.No",2,2
23394,"city_73",0.754,"Male","No","Part-Time","High School","Other","1","Unknown","Other","1",57,"Target.Yes",3,3
17820,"city_114",0.926,"Missing","No","Full-Time","Graduate","STEM","11","10-49","Pvt Ltd","2",33,"Target.Yes",1,1
22851,"city_103",0.92,"Missing","Yes","No","Masters","STEM","14","10000+","Pvt Ltd","1",56,"Target.No",1,1
18839,"city_104",0.924,"Male","Yes","No","High School","Other","7","50-99","Pvt Ltd",">4",146,"Target.No",1,1
25997,"city_103",0.92,"Male","Yes","No","Graduate","Other","5","10000+","Pvt Ltd","1",72,"Target.No",0,0
7799,"city_80",0.847,"Missing","Yes","Full-Time","Graduate","Other","5","10000+","Pvt Ltd",">4",35,"Target.No",3,3
22498,"city_104",0.924,"Male","Yes","No","Graduate","STEM","15","<10","Pvt Ltd","1",10,"Target.No",0,0
19258,"city_99",0.915,"Male","Yes","No","Graduate","STEM","9","<10","Funded Startup","1",5,"Target.No",0,0
12977,"city_16",0.91,"Male","No","No","Masters","Other","3","1000-4999","Public Sector","1",148,"Target.No",0,0
20517,"city_71",0.884,"Male","Yes","No","Graduate","Other","7","100-500","Pvt Ltd","3",37,"Target.No",0,0
17151,"city_21",0.624,"Male","No","No","Graduate","STEM",">20","Unknown","Other","2",87,"Target.No",2,2
15335,"city_103",0.92,"Male","Yes","No","High School","Other",">20","Unknown","Other",">4",102,"Target.No",3,3
22377,"city_103",0.92,"Male","Yes","No","Masters","STEM",">20","Unknown","Other",">4",136,"Target.No",2,2
14488,"city_21",0.624,"Missing","Yes","No","Masters","STEM","5","50-99","Other","1",34,"Target.No",2,2
3618,"city_160",0.92,"Missing","No","Full-Time","Graduate","STEM","5","Unknown","Other","1",90,"Target.No",3,3
31495,"city_165",0.903,"Male","No","No","Graduate","STEM","5","Unknown","Other","1",38,"Target.No",2,2
8158,"city_67",0.855,"Male","Yes","No","Graduate","STEM","11","Unknown","Other","1",192,"Target.No",3,2
26384,"city_83",0.923,"Female","Yes","No","Graduate","STEM","5","5000-9999","Pvt Ltd","1",54,"Target.No",0,0
22811,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","5","Unknown","Other","4",56,"Target.No",3,3
22915,"city_144",0.84,"Male","Yes","No","Graduate","STEM","19","100-500","Pvt Ltd","1",102,"Target.No",0,0
20892,"city_90",0.698,"Missing","No","Full-Time","Graduate","STEM","1","Unknown","Other","never",10,"Target.No",3,3
1278,"city_103",0.92,"Male","Yes","No","High School","Other","11","Unknown","Other",">4",306,"Target.Yes",5,3
13521,"city_152",0.698,"Male","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd","1",149,"Target.No",1,1
7197,"city_160",0.92,"Male","Yes","No","Masters","STEM","7","100-500","Other","1",22,"Target.No",1,1
1823,"city_21",0.624,"Male","Yes","No","Graduate","STEM","11","10000+","Pvt Ltd","1",57,"Target.Yes",0,0
5158,"city_21",0.624,"Male","Yes","No","Graduate","STEM","6","100-500","Pvt Ltd","1",13,"Target.No",0,0
22872,"city_114",0.926,"Missing","No","No","High School","Other","3","50-99","Pvt Ltd","1",56,"Target.No",2,2
15003,"city_103",0.92,"Male","No","No","Phd","STEM","11","1000-4999","Pvt Ltd","2",51,"Target.No",0,0
22503,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","STEM","3","Unknown","Other","1",72,"Target.No",4,4
18743,"city_69",0.856,"Male","No","Full-Time","Graduate","STEM","<1","Unknown","Other","1",58,"Target.No",2,2
22059,"city_16",0.91,"Male","Yes","No","Graduate","STEM","16","50-99","Pvt Ltd","1",43,"Target.No",0,0
28473,"city_16",0.91,"Male","No","No","Primary School","Other","3","Unknown","Other","never",77,"Target.No",3,3
14954,"city_83",0.923,"Male","Yes","No","Graduate","STEM","7","100-500","Other","1",47,"Target.No",1,1
26306,"city_136",0.897,"Male","Yes","No","Masters","STEM",">20","<10","Pvt Ltd","3",9,"Target.Yes",0,0
13746,"city_100",0.887,"Male","Yes","No","High School","Other","4","10-49","Pvt Ltd","1",88,"Target.No",1,1
28263,"city_21",0.624,"Male","Yes","No","Graduate","STEM","3","Unknown","Pvt Ltd","1",147,"Target.Yes",1,1
27585,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","STEM","4","100-500","Pvt Ltd","1",112,"Target.No",1,1
33183,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","1000-4999","Pvt Ltd","2",62,"Target.No",0,0
16878,"city_16",0.91,"Male","Yes","No","Graduate","STEM","16","<10","Pvt Ltd","1",90,"Target.No",0,0
13079,"city_103",0.92,"Missing","No","No","Masters","Other",">20","10000+","Public Sector","4",154,"Target.No",1,1
26409,"city_78",0.579,"Male","Yes","Full-Time","High School","Other","3","Unknown","Other","1",244,"Target.Yes",4,3
26836,"city_16",0.91,"Male","Yes","No","Graduate","STEM","4","50-99","Pvt Ltd","2",154,"Target.No",0,0
3378,"city_83",0.923,"Male","Yes","No","Masters","STEM","18","Unknown","Other",">4",31,"Target.No",2,2
14221,"city_150",0.698,"Male","Yes","No","Phd","STEM","18","100-500","Public Sector","1",22,"Target.No",0,0
21536,"city_100",0.887,"Male","Yes","No","Masters","STEM",">20","Unknown","Other","2",10,"Target.No",2,2
32583,"city_114",0.926,"Male","No","No","Masters","STEM","14","500-999","Pvt Ltd","1",23,"Target.No",0,0
27532,"city_103",0.92,"Male","No","No","High School","Other","4","Unknown","Other","never",29,"Target.No",3,3
17216,"city_65",0.802,"Male","Yes","Full-Time","Graduate","STEM","3","1000-4999","Pvt Ltd","1",92,"Target.No",0,0
8845,"city_75",0.939,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other","1",14,"Target.No",2,2
24097,"city_114",0.926,"Missing","Yes","No","Masters","STEM","17","<10","Pvt Ltd","1",14,"Target.No",1,1
14367,"city_128",0.527,"Missing","No","No","Graduate","STEM","4","Unknown","Other","3",66,"Target.No",3,3
29742,"city_158",0.766,"Missing","Yes","Full-Time","Graduate","STEM","5","10-49","Pvt Ltd","1",39,"Target.No",1,1
6022,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","10-49","Pvt Ltd",">4",60,"Target.No",0,0
3781,"city_103",0.92,"Male","Yes","No","Graduate","STEM","6","10000+","Pvt Ltd","2",50,"Target.Yes",0,0
12522,"city_149",0.689,"Missing","Yes","No","Graduate","STEM","12","10-49","Other","4",105,"Target.No",2,2
19198,"city_21",0.624,"Male","Yes","No","Graduate","STEM","3","100-500","Pvt Ltd","1",42,"Target.No",0,0
10957,"city_100",0.887,"Female","No","Full-Time","Masters","STEM","2","Unknown","Public Sector","1",52,"Target.Yes",1,1
27224,"city_173",0.878,"Other","Yes","No","Masters","STEM",">20","1000-4999","Pvt Ltd","2",9,"Target.No",0,0
28638,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","STEM","3","50-99","Pvt Ltd","2",6,"Target.Yes",1,1
21274,"city_103",0.92,"Missing","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd","2",145,"Target.Yes",1,1
3654,"city_50",0.896,"Male","Yes","No","High School","Other","9","Unknown","Other","1",51,"Target.No",3,3
28894,"city_100",0.887,"Male","Yes","No","Graduate","Other","19","50-99","Pvt Ltd","1",128,"Target.No",0,0
16513,"city_103",0.92,"Male","No","No","Graduate","STEM","10","Unknown","Other","never",10,"Target.Yes",3,3
22136,"city_71",0.884,"Missing","No","No","Graduate","STEM","6","Unknown","Other","never",26,"Target.Yes",3,3
4598,"city_41",0.827,"Male","No","No","Graduate","STEM","10","Unknown","Other","4",4,"Target.No",2,2
18900,"city_16",0.91,"Male","No","Full-Time","High School","Other","6","Unknown","Other","1",11,"Target.No",3,3
28679,"city_103",0.92,"Male","Yes","No","Masters","Other",">20","Unknown","Other","1",36,"Target.Yes",2,2
29519,"city_67",0.855,"Missing","Yes","Part-Time","High School","Other","9","Unknown","Other","1",77,"Target.No",4,4
21994,"city_103",0.92,"Female","Yes","No","Graduate","Other","8","50-99","Pvt Ltd","2",81,"Target.No",0,0
24935,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","5","1000-4999","Pvt Ltd","1",123,"Target.No",1,1
9246,"city_116",0.743,"Male","Yes","Part-Time","Graduate","STEM","5","50-99","Other","1",72,"Target.No",1,1
19683,"city_114",0.926,"Missing","Yes","No","Graduate","Other","2","Unknown","Other","1",108,"Target.No",3,3
10061,"city_103",0.92,"Male","Yes","No","Masters","STEM","13","1000-4999","Pvt Ltd",">4",29,"Target.No",0,0
32174,"city_104",0.924,"Male","Yes","No","Masters","STEM","13","100-500","Pvt Ltd","1",70,"Target.No",0,0
11096,"city_102",0.804,"Missing","No","No","Primary School","Other","2","Unknown","Other","never",66,"Target.No",4,4
26504,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","10000+","Pvt Ltd","2",11,"Target.No",0,0
9350,"city_102",0.804,"Missing","No","No","Graduate","STEM","7","Unknown","Other","never",33,"Target.Yes",3,3
19623,"city_104",0.924,"Male","Yes","No","Masters","Other","13","50-99","Pvt Ltd","1",196,"Target.No",1,0
22919,"city_50",0.896,"Male","Yes","No","Masters","STEM","10","<10","Early Stage Startup","4",10,"Target.No",0,0
15183,"city_16",0.91,"Male","Yes","No","Graduate","STEM","6","50-99","Pvt Ltd","3",36,"Target.No",0,0
26912,"city_103",0.92,"Male","No","Full-Time","Graduate","STEM","3","Unknown","Other","never",138,"Target.Yes",2,2
25992,"city_114",0.926,"Male","Yes","No","Graduate","STEM","18","50-99","Public Sector",">4",19,"Target.No",0,0
7506,"city_103",0.92,"Male","Yes","No","High School","Other",">20","100-500","Pvt Ltd",">4",18,"Target.No",1,1
8436,"city_105",0.794,"Male","Yes","No","Masters","STEM","7","100-500","Funded Startup","1",68,"Target.No",0,0
28207,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",32,"Target.No",0,0
29930,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",58,"Target.No",0,0
5314,"city_141",0.763,"Missing","No","Full-Time","Graduate","STEM","2","Unknown","Other","never",74,"Target.Yes",3,3
10875,"city_16",0.91,"Male","Yes","No","Masters","STEM","9","50-99","Pvt Ltd",">4",88,"Target.No",0,0
7368,"city_103",0.92,"Male","Yes","No","Graduate","Other",">20","Unknown","Other","1",39,"Target.Yes",2,2
4694,"city_98",0.949,"Male","No","No","High School","Other","1","Unknown","Pvt Ltd","never",32,"Target.No",2,2
18944,"city_159",0.843,"Missing","Yes","No","Graduate","STEM","9","100-500","NGO","1",130,"Target.No",1,1
1450,"city_25",0.698,"Male","No","No","Graduate","STEM","5","Unknown","Other","4",56,"Target.Yes",2,2
31365,"city_21",0.624,"Male","Yes","No","High School","Other","11","Unknown","Other","never",82,"Target.Yes",3,3
31459,"city_16",0.91,"Female","Yes","No","Masters","Other","4","100-500","Pvt Ltd","2",74,"Target.No",0,0
13798,"city_71",0.884,"Missing","No","Full-Time","Graduate","STEM","5","Unknown","Other","1",147,"Target.No",3,3
5791,"city_75",0.939,"Male","No","No","Graduate","STEM",">20","5000-9999","Pvt Ltd","1",30,"Target.No",0,0
30923,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","50-99","Pvt Ltd",">4",11,"Target.No",0,0
811,"city_103",0.92,"Male","Yes","No","Graduate","STEM","7","100-500","Pvt Ltd","1",9,"Target.Yes",0,0
17959,"city_173",0.878,"Male","No","Full-Time","Masters","STEM","9","Unknown","Other","1",50,"Target.No",2,2
21857,"city_103",0.92,"Male","Yes","No","Masters","STEM","16","100-500","Pvt Ltd","2",53,"Target.No",0,0
4048,"city_114",0.926,"Male","Yes","Part-Time","High School","Other","18","100-500","Pvt Ltd","1",13,"Target.No",1,1
32874,"city_16",0.91,"Male","Yes","No","Graduate","STEM","19","10000+","Pvt Ltd",">4",86,"Target.No",0,0
20757,"city_114",0.926,"Missing","No","Full-Time","Graduate","STEM","5","10000+","Pvt Ltd","1",8,"Target.Yes",1,1
24949,"city_64",0.666,"Male","Yes","No","Graduate","STEM","9","100-500","NGO","1",1,"Target.No",0,0
14145,"city_162",0.767,"Male","No","No","High School","Other","7","Unknown","Other","never",116,"Target.No",3,3
10043,"city_114",0.926,"Male","Yes","No","High School","Other","12","50-99","Pvt Ltd",">4",314,"Target.No",3,1
4341,"city_101",0.558,"Missing","Yes","Full-Time","Graduate","STEM","6","10-49","Public Sector","2",51,"Target.Yes",1,1
19375,"city_21",0.624,"Missing","No","No","Graduate","STEM","10","Unknown","Other","1",34,"Target.Yes",3,3
32067,"city_21",0.624,"Missing","No","Part-Time","Graduate","STEM","10","100-500","NGO","1",107,"Target.Yes",1,1
16071,"city_128",0.527,"Male","Yes","Part-Time","Graduate","STEM","7","500-999","Pvt Ltd","1",20,"Target.Yes",0,0
7757,"city_21",0.624,"Male","Yes","No","Graduate","STEM","3","Unknown","Other","1",198,"Target.No",4,3
17784,"city_101",0.558,"Male","Yes","No","Graduate","STEM","6","10-49","Pvt Ltd","1",204,"Target.No",1,0
4733,"city_103",0.92,"Female","Yes","No","Graduate","Other",">20","1000-4999","Pvt Ltd","4",96,"Target.No",0,0
12986,"city_90",0.698,"Male","Yes","No","Graduate","STEM","12","100-500","NGO","2",16,"Target.No",0,0
14947,"city_71",0.884,"Male","Yes","No","Graduate","STEM","10","100-500","Pvt Ltd","1",21,"Target.No",0,0
17003,"city_16",0.91,"Male","Yes","No","Graduate","STEM","20","10000+","Pvt Ltd",">4",78,"Target.No",0,0
10687,"city_16",0.91,"Male","No","Full-Time","Graduate","STEM","1","Unknown","Other","never",14,"Target.No",2,2
10838,"city_93",0.865,"Male","Yes","No","Graduate","Other","14","<10","Pvt Ltd","never",57,"Target.No",0,0
28480,"city_71",0.884,"Male","No","Full-Time","Graduate","STEM","5","Unknown","Other","1",56,"Target.No",2,2
25120,"city_21",0.624,"Missing","No","No","Graduate","STEM","4","10000+","Pvt Ltd","never",12,"Target.No",1,1
